filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_24.JPG,3442465,"{}",24,12,"{""name"":""polygon"",""all_points_x"":[1447,1792,1796,1447],""all_points_y"":[2067,2067,2167,2167]}","{}"
IMG_24.JPG,3442465,"{}",24,13,"{""name"":""polygon"",""all_points_x"":[1818,2170,2174,1818],""all_points_y"":[2075,2078,2152,2159]}","{}"
IMG_24.JPG,3442465,"{}",24,14,"{""name"":""polygon"",""all_points_x"":[2181,2446,2446,2185],""all_points_y"":[2071,2075,2163,2163]}","{}"
IMG_24.JPG,3442465,"{}",24,15,"{""name"":""polygon"",""all_points_x"":[2512,2839,2839,2519],""all_points_y"":[2071,2075,2170,2167]}","{}"
IMG_24.JPG,3442465,"{}",24,16,"{""name"":""polygon"",""all_points_x"":[536,955,951,551],""all_points_y"":[2218,2218,2299,2306]}","{}"
IMG_24.JPG,3442465,"{}",24,17,"{""name"":""polygon"",""all_points_x"":[958,1058,1058,955],""all_points_y"":[2222,2218,2317,2317]}","{}"
IMG_24.JPG,3442465,"{}",24,18,"{""name"":""polygon"",""all_points_x"":[1069,1362,1362,1069],""all_points_y"":[2225,2222,2310,2306]}","{}"
IMG_24.JPG,3442465,"{}",24,19,"{""name"":""polygon"",""all_points_x"":[1370,1528,1528,1366],""all_points_y"":[2225,2229,2310,2306]}","{}"
IMG_24.JPG,3442465,"{}",24,20,"{""name"":""polygon"",""all_points_x"":[1528,1726,1726,1531],""all_points_y"":[2236,2244,2302,2299]}","{}"
IMG_24.JPG,3442465,"{}",24,21,"{""name"":""polygon"",""all_points_x"":[1722,1843,1847,1726],""all_points_y"":[2229,2225,2317,2317]}","{}"
IMG_24.JPG,3442465,"{}",24,22,"{""name"":""polygon"",""all_points_x"":[1858,2240,2236,1854],""all_points_y"":[2233,2233,2317,2302]}","{}"
IMG_24.JPG,3442465,"{}",24,23,"{""name"":""polygon"",""all_points_x"":[2255,2515,2512,2262],""all_points_y"":[2233,2233,2313,2317]}","{}"
IMG_30.JPG,2069210,"{}",13,0,"{""name"":""polygon"",""all_points_x"":[786,1083,1076,775],""all_points_y"":[1693,1700,1818,1810]}","{}"
IMG_30.JPG,2069210,"{}",13,1,"{""name"":""polygon"",""all_points_x"":[1102,1381,1377,1102],""all_points_y"":[1704,1708,1821,1818]}","{}"
IMG_30.JPG,2069210,"{}",13,2,"{""name"":""polygon"",""all_points_x"":[1392,1601,1597,1399],""all_points_y"":[1697,1711,1818,1814]}","{}"
IMG_30.JPG,2069210,"{}",13,3,"{""name"":""polygon"",""all_points_x"":[1630,1998,1979,1623],""all_points_y"":[1697,1700,1836,1810]}","{}"
IMG_30.JPG,2069210,"{}",13,4,"{""name"":""polygon"",""all_points_x"":[955,1333,1333,955],""all_points_y"":[1840,1840,1987,1976]}","{}"
IMG_30.JPG,2069210,"{}",13,5,"{""name"":""polygon"",""all_points_x"":[1344,1583,1579,1340],""all_points_y"":[1843,1851,1994,1990]}","{}"
IMG_30.JPG,2069210,"{}",13,6,"{""name"":""polygon"",""all_points_x"":[1594,1814,1799,1590],""all_points_y"":[1840,1847,2009,1994]}","{}"
IMG_30.JPG,2069210,"{}",13,7,"{""name"":""polygon"",""all_points_x"":[723,1069,1065,731],""all_points_y"":[1994,2005,2126,2137]}","{}"
IMG_30.JPG,2069210,"{}",13,8,"{""name"":""polygon"",""all_points_x"":[1083,1439,1439,1080],""all_points_y"":[2001,2005,2145,2141]}","{}"
IMG_30.JPG,2069210,"{}",13,9,"{""name"":""polygon"",""all_points_x"":[1450,1645,1641,1450],""all_points_y"":[2009,2012,2141,2126]}","{}"
IMG_30.JPG,2069210,"{}",13,10,"{""name"":""polygon"",""all_points_x"":[1660,2031,2023,1652],""all_points_y"":[2012,2023,2163,2148]}","{}"
IMG_30.JPG,2069210,"{}",13,11,"{""name"":""polygon"",""all_points_x"":[922,1366,1370,929],""all_points_y"":[2244,2233,2365,2350]}","{}"
IMG_30.JPG,2069210,"{}",13,12,"{""name"":""polygon"",""all_points_x"":[1384,1825,1818,1381],""all_points_y"":[2233,2244,2354,2354]}","{}"
IMG_26.JPG,2494190,"{}",16,0,"{""name"":""polygon"",""all_points_x"":[709,980,977,712],""all_points_y"":[1825,1825,1924,1924]}","{}"
IMG_26.JPG,2494190,"{}",16,1,"{""name"":""polygon"",""all_points_x"":[984,1223,1223,991],""all_points_y"":[1825,1832,1928,1928]}","{}"
IMG_26.JPG,2494190,"{}",16,2,"{""name"":""polygon"",""all_points_x"":[1443,1230,1230,1443],""all_points_y"":[1840,1836,1921,1943]}","{}"
IMG_26.JPG,2494190,"{}",16,3,"{""name"":""polygon"",""all_points_x"":[1667,1462,1458,1660],""all_points_y"":[1836,1832,1946,1946]}","{}"
IMG_26.JPG,2494190,"{}",16,4,"{""name"":""polygon"",""all_points_x"":[1873,1674,1674,1884],""all_points_y"":[1840,1836,1932,1943]}","{}"
IMG_26.JPG,2494190,"{}",16,5,"{""name"":""polygon"",""all_points_x"":[2089,2486,2486,2089],""all_points_y"":[1862,1862,1946,1935]}","{}"
IMG_26.JPG,2494190,"{}",16,6,"{""name"":""polygon"",""all_points_x"":[701,701,1109,1109],""all_points_y"":[2111,1921,1935,2100]}","{}"
IMG_26.JPG,2494190,"{}",16,7,"{""name"":""polygon"",""all_points_x"":[1465,1465,1131,1135],""all_points_y"":[2115,1954,1946,2108]}","{}"
IMG_26.JPG,2494190,"{}",16,8,"{""name"":""polygon"",""all_points_x"":[1608,1601,1480,1476],""all_points_y"":[2104,1954,1950,2097]}","{}"
IMG_26.JPG,2494190,"{}",16,9,"{""name"":""polygon"",""all_points_x"":[1627,1616,2038,2045],""all_points_y"":[2111,1954,1946,2115]}","{}"
IMG_26.JPG,2494190,"{}",16,10,"{""name"":""polygon"",""all_points_x"":[2060,2045,2464,2464],""all_points_y"":[2119,1954,1950,2130]}","{}"
IMG_26.JPG,2494190,"{}",16,11,"{""name"":""polygon"",""all_points_x"":[958,951,1160,1160],""all_points_y"":[2207,2122,2122,2207]}","{}"
IMG_26.JPG,2494190,"{}",16,12,"{""name"":""polygon"",""all_points_x"":[1377,1168,1171,1373],""all_points_y"":[2214,2211,2119,2111]}","{}"
IMG_26.JPG,2494190,"{}",16,13,"{""name"":""polygon"",""all_points_x"":[1674,1384,1381,1660],""all_points_y"":[2218,2214,2122,2119]}","{}"
IMG_26.JPG,2494190,"{}",16,14,"{""name"":""polygon"",""all_points_x"":[2211,1682,1678,2200],""all_points_y"":[2225,2225,2126,2126]}","{}"
IMG_26.JPG,2494190,"{}",16,15,"{""name"":""polygon"",""all_points_x"":[209,308,308,220],""all_points_y"":[3995,3959,3988,4028]}","{}"
IMG_32.jpg,3927788,"{}",23,0,"{""name"":""polygon"",""all_points_x"":[1011,1464,1452,1008],""all_points_y"":[1392,1281,1433,1553]}","{}"
IMG_32.jpg,3927788,"{}",23,1,"{""name"":""polygon"",""all_points_x"":[1677,1680,1458,1452],""all_points_y"":[1347,1230,1277,1398]}","{}"
IMG_32.jpg,3927788,"{}",23,2,"{""name"":""polygon"",""all_points_x"":[2003,2006,1683,1683],""all_points_y"":[1243,1125,1211,1328]}","{}"
IMG_32.jpg,3927788,"{}",23,3,"{""name"":""polygon"",""all_points_x"":[2073,2073,2362,2358],""all_points_y"":[1214,1109,1011,1151]}","{}"
IMG_32.jpg,3927788,"{}",23,4,"{""name"":""polygon"",""all_points_x"":[865,1376,1350,840],""all_points_y"":[1655,1512,1794,1937]}","{}"
IMG_32.jpg,3927788,"{}",23,5,"{""name"":""polygon"",""all_points_x"":[1709,1731,1373,1357],""all_points_y"":[1699,1411,1509,1785]}","{}"
IMG_32.jpg,3927788,"{}",23,6,"{""name"":""polygon"",""all_points_x"":[2117,2136,1731,1709],""all_points_y"":[1591,1293,1404,1709]}","{}"
IMG_32.jpg,3927788,"{}",23,7,"{""name"":""polygon"",""all_points_x"":[2561,2564,2140,2130],""all_points_y"":[1461,1163,1293,1585]}","{}"
IMG_32.jpg,3927788,"{}",23,8,"{""name"":""polygon"",""all_points_x"":[894,1674,1658,884],""all_points_y"":[2010,1807,2048,2235]}","{}"
IMG_32.jpg,3927788,"{}",23,9,"{""name"":""polygon"",""all_points_x"":[1854,1686,1667,1829],""all_points_y"":[1769,1807,2038,2003]}","{}"
IMG_32.jpg,3927788,"{}",23,10,"{""name"":""polygon"",""all_points_x"":[2425,2431,1861,1848],""all_points_y"":[1854,1604,1762,2003]}","{}"
IMG_32.jpg,3927788,"{}",23,11,"{""name"":""polygon"",""all_points_x"":[514,526,609,640,574,561],""all_points_y"":[2254,2035,1873,1918,2070,2244]}","{}"
IMG_32.jpg,3927788,"{}",23,12,"{""name"":""polygon"",""all_points_x"":[621,742,802,777,713,640],""all_points_y"":[1851,1791,1842,1899,1873,1915]}","{}"
IMG_32.jpg,3927788,"{}",23,13,"{""name"":""polygon"",""all_points_x"":[780,808,859,834,789,805],""all_points_y"":[1915,1858,1997,2190,2171,2013]}","{}"
IMG_32.jpg,3927788,"{}",23,14,"{""name"":""polygon"",""all_points_x"":[713,1049,1049,704],""all_points_y"":[2390,2311,2463,2542]}","{}"
IMG_32.jpg,3927788,"{}",23,15,"{""name"":""polygon"",""all_points_x"":[1056,1201,1198,1049],""all_points_y"":[2304,2279,2431,2457]}","{}"
IMG_32.jpg,3927788,"{}",23,16,"{""name"":""polygon"",""all_points_x"":[1208,1344,1338,1195],""all_points_y"":[2276,2247,2396,2422]}","{}"
IMG_32.jpg,3927788,"{}",23,17,"{""name"":""polygon"",""all_points_x"":[1350,1626,1610,1334],""all_points_y"":[2244,2178,2336,2393]}","{}"
IMG_32.jpg,3927788,"{}",23,18,"{""name"":""polygon"",""all_points_x"":[1651,2162,2162,1658],""all_points_y"":[2159,2048,2203,2320]}","{}"
IMG_32.jpg,3927788,"{}",23,19,"{""name"":""polygon"",""all_points_x"":[2174,2628,2621,2152],""all_points_y"":[2051,1927,2095,2209]}","{}"
IMG_32.jpg,3927788,"{}",23,20,"{""name"":""polygon"",""all_points_x"":[2523,2533,2640,2666,2596,2580],""all_points_y"":[1737,1493,1306,1363,1544,1734]}","{}"
IMG_32.jpg,3927788,"{}",23,21,"{""name"":""polygon"",""all_points_x"":[2640,2767,2878,2850,2755,2672],""all_points_y"":[1293,1214,1262,1341,1306,1360]}","{}"
IMG_32.jpg,3927788,"{}",23,22,"{""name"":""polygon"",""all_points_x"":[2888,2961,2951,2888,2900,2840],""all_points_y"":[1281,1433,1651,1639,1477,1344]}","{}"
IMG_33.JPG,3065843,"{}",23,0,"{""name"":""polygon"",""all_points_x"":[1193,1531,1524,1193],""all_points_y"":[1524,1608,1700,1627]}","{}"
IMG_33.JPG,3065843,"{}",23,1,"{""name"":""polygon"",""all_points_x"":[1535,1689,1689,1528],""all_points_y"":[1623,1667,1730,1689]}","{}"
IMG_33.JPG,3065843,"{}",23,2,"{""name"":""polygon"",""all_points_x"":[1697,1895,1898,1682],""all_points_y"":[1674,1726,1796,1737]}","{}"
IMG_33.JPG,3065843,"{}",23,3,"{""name"":""polygon"",""all_points_x"":[1943,2115,2111,1939],""all_points_y"":[1741,1777,1851,1803]}","{}"
IMG_33.JPG,3065843,"{}",23,4,"{""name"":""polygon"",""all_points_x"":[540,1296,1282,529],""all_points_y"":[1462,1667,1825,1627]}","{}"
IMG_33.JPG,3065843,"{}",23,5,"{""name"":""polygon"",""all_points_x"":[1311,1737,1737,1307],""all_points_y"":[1674,1785,1932,1832]}","{}"
IMG_33.JPG,3065843,"{}",23,6,"{""name"":""polygon"",""all_points_x"":[1755,2170,2178,1752],""all_points_y"":[1785,1898,2045,1943]}","{}"
IMG_33.JPG,3065843,"{}",23,7,"{""name"":""polygon"",""all_points_x"":[2203,2615,2615,2203],""all_points_y"":[1898,2009,2163,2056]}","{}"
IMG_33.JPG,3065843,"{}",23,8,"{""name"":""polygon"",""all_points_x"":[125,129,250,283,206,184],""all_points_y"":[1748,1539,1417,1484,1583,1730]}","{}"
IMG_33.JPG,3065843,"{}",23,9,"{""name"":""polygon"",""all_points_x"":[257,404,492,452,367,275],""all_points_y"":[1417,1410,1506,1553,1491,1487]}","{}"
IMG_33.JPG,3065843,"{}",23,10,"{""name"":""polygon"",""all_points_x"":[503,566,543,485,496,452],""all_points_y"":[1520,1682,1840,1810,1674,1557]}","{}"
IMG_33.JPG,3065843,"{}",23,11,"{""name"":""polygon"",""all_points_x"":[793,1719,1715,786],""all_points_y"":[1741,1968,2104,1880]}","{}"
IMG_33.JPG,3065843,"{}",23,12,"{""name"":""polygon"",""all_points_x"":[1730,1902,1898,1726],""all_points_y"":[1976,2020,2134,2097]}","{}"
IMG_33.JPG,3065843,"{}",23,13,"{""name"":""polygon"",""all_points_x"":[1910,2424,2427,1902],""all_points_y"":[2027,2148,2269,2145]}","{}"
IMG_33.JPG,3065843,"{}",23,14,"{""name"":""polygon"",""all_points_x"":[2626,2615,2681,2703,2659,2662],""all_points_y"":[2335,2167,2056,2115,2207,2324]}","{}"
IMG_33.JPG,3065843,"{}",23,15,"{""name"":""polygon"",""all_points_x"":[2684,2787,2835,2817,2750,2695],""all_points_y"":[2056,2053,2122,2159,2111,2119]}","{}"
IMG_33.JPG,3065843,"{}",23,16,"{""name"":""polygon"",""all_points_x"":[2846,2901,2897,2853,2857,2809],""all_points_y"":[2130,2258,2387,2365,2266,2159]}","{}"
IMG_33.JPG,3065843,"{}",23,17,"{""name"":""polygon"",""all_points_x"":[639,1076,1072,628],""all_points_y"":[1884,1987,2100,2005]}","{}"
IMG_33.JPG,3065843,"{}",23,18,"{""name"":""polygon"",""all_points_x"":[1091,1241,1238,1080],""all_points_y"":[1987,2023,2141,2100]}","{}"
IMG_33.JPG,3065843,"{}",23,19,"{""name"":""polygon"",""all_points_x"":[1256,1414,1406,1249],""all_points_y"":[2027,2064,2174,2137]}","{}"
IMG_33.JPG,3065843,"{}",23,20,"{""name"":""polygon"",""all_points_x"":[1428,1682,1671,1414],""all_points_y"":[2067,2119,2229,2174]}","{}"
IMG_33.JPG,3065843,"{}",23,21,"{""name"":""polygon"",""all_points_x"":[1715,2185,2181,1719],""all_points_y"":[2134,2240,2343,2240]}","{}"
IMG_33.JPG,3065843,"{}",23,22,"{""name"":""polygon"",""all_points_x"":[2185,2537,2534,2174],""all_points_y"":[2236,2313,2424,2346]}","{}"
IMG_27.JPG,3600909,"{}",8,0,"{""name"":""polygon"",""all_points_x"":[958,1212,1212,988],""all_points_y"":[2255,2251,2354,2361]}","{}"
IMG_27.JPG,3600909,"{}",8,1,"{""name"":""polygon"",""all_points_x"":[1249,1498,1484,1241],""all_points_y"":[2273,2266,2343,2346]}","{}"
IMG_27.JPG,3600909,"{}",8,2,"{""name"":""polygon"",""all_points_x"":[1520,1674,1660,1520],""all_points_y"":[2266,2244,2332,2335]}","{}"
IMG_27.JPG,3600909,"{}",8,3,"{""name"":""polygon"",""all_points_x"":[459,1076,1076,477],""all_points_y"":[2380,2365,2497,2519]}","{}"
IMG_27.JPG,3600909,"{}",8,4,"{""name"":""polygon"",""all_points_x"":[1120,1520,1520,1138],""all_points_y"":[2365,2343,2504,2512]}","{}"
IMG_27.JPG,3600909,"{}",8,5,"{""name"":""polygon"",""all_points_x"":[1539,1531,2196,2200],""all_points_y"":[2482,2343,2310,2453]}","{}"
IMG_27.JPG,3600909,"{}",8,6,"{""name"":""polygon"",""all_points_x"":[676,1337,1344,705],""all_points_y"":[2545,2504,2633,2662]}","{}"
IMG_27.JPG,3600909,"{}",8,7,"{""name"":""polygon"",""all_points_x"":[1370,1359,1972,1972],""all_points_y"":[2629,2526,2508,2622]}","{}"
IMG_23.JPG,3622586,"{}",10,0,"{""name"":""polygon"",""all_points_x"":[1039,1509,1520,1076],""all_points_y"":[1557,1535,1715,1737]}","{}"
IMG_23.JPG,3622586,"{}",10,1,"{""name"":""polygon"",""all_points_x"":[1572,2207,2214,1586],""all_points_y"":[1542,1509,1722,1741]}","{}"
IMG_23.JPG,3622586,"{}",10,2,"{""name"":""polygon"",""all_points_x"":[1502,2324,2332,1509],""all_points_y"":[1766,1719,1998,2027]}","{}"
IMG_23.JPG,3622586,"{}",10,3,"{""name"":""polygon"",""all_points_x"":[1509,2310,2324,1535],""all_points_y"":[2053,2009,2295,2317]}","{}"
IMG_23.JPG,3622586,"{}",10,4,"{""name"":""polygon"",""all_points_x"":[1036,1164,1175,1032],""all_points_y"":[2365,2354,2493,2497]}","{}"
IMG_23.JPG,3622586,"{}",10,5,"{""name"":""polygon"",""all_points_x"":[1175,1568,1575,1179],""all_points_y"":[2365,2346,2490,2501]}","{}"
IMG_23.JPG,3622586,"{}",10,6,"{""name"":""polygon"",""all_points_x"":[1708,1564,1583,1733],""all_points_y"":[2343,2350,2486,2482]}","{}"
IMG_23.JPG,3622586,"{}",10,7,"{""name"":""polygon"",""all_points_x"":[1730,1928,1932,1744],""all_points_y"":[2346,2339,2486,2475]}","{}"
IMG_23.JPG,3622586,"{}",10,8,"{""name"":""polygon"",""all_points_x"":[1939,2332,2332,1965],""all_points_y"":[2332,2321,2471,2475]}","{}"
IMG_23.JPG,3622586,"{}",10,9,"{""name"":""polygon"",""all_points_x"":[1392,1965,1961,1406],""all_points_y"":[2515,2497,2618,2622]}","{}"
IMG_37.JPG,2034674,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[672,1069,1061,683],""all_points_y"":[1458,1473,1605,1590]}","{}"
IMG_37.JPG,2034674,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[1091,1348,1344,1083],""all_points_y"":[1465,1473,1623,1601]}","{}"
IMG_37.JPG,2034674,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[1377,1744,1741,1373],""all_points_y"":[1487,1498,1627,1608]}","{}"
IMG_37.JPG,2034674,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[1781,2504,2497,1781],""all_points_y"":[1495,1520,1697,1667]}","{}"
IMG_37.JPG,2034674,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[507,1138,1142,507],""all_points_y"":[1660,1674,2067,2056]}","{}"
IMG_37.JPG,2034674,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[1197,2692,2692,1193],""all_points_y"":[1678,1722,2104,2089]}","{}"
IMG_36.JPG,1959463,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[712,1586,1597,701],""all_points_y"":[1583,1840,2335,2119]}","{}"
IMG_36.JPG,1959463,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1641,2618,2629,1634],""all_points_y"":[1884,2189,2673,2398]}","{}"
IMG_36.JPG,1959463,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[481,801,793,499],""all_points_y"":[2137,2200,2354,2302]}","{}"
IMG_36.JPG,1959463,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[2332,2339,2684,2684],""all_points_y"":[2714,2596,2692,2776]}","{}"
IMG_22.JPG,2084133,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[804,1102,1135,797],""all_points_y"":[1542,1539,2405,2409]}","{}"
IMG_22.JPG,2084133,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1186,2306,2302,1193],""all_points_y"":[2280,2299,2475,2435]}","{}"
IMG_22.JPG,2084133,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1715,2181,2163,1700],""all_points_y"":[2526,2519,2794,2772]}","{}"
IMG_22.JPG,2084133,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[2192,2192,2442,2449],""all_points_y"":[2761,2530,2530,2761]}","{}"
IMG_34.JPG,1947833,"{}",14,0,"{""name"":""polygon"",""all_points_x"":[1957,2137,2137,1968],""all_points_y"":[1069,1069,1153,1153]}","{}"
IMG_34.JPG,1947833,"{}",14,1,"{""name"":""polygon"",""all_points_x"":[2295,2134,2137,2299],""all_points_y"":[1072,1076,1153,1153]}","{}"
IMG_34.JPG,1947833,"{}",14,2,"{""name"":""polygon"",""all_points_x"":[2310,2453,2453,2313],""all_points_y"":[1083,1076,1153,1153]}","{}"
IMG_34.JPG,1947833,"{}",14,3,"{""name"":""polygon"",""all_points_x"":[2607,2453,2453,2611],""all_points_y"":[1076,1076,1157,1157]}","{}"
IMG_34.JPG,1947833,"{}",14,4,"{""name"":""polygon"",""all_points_x"":[2714,2611,2615,2714],""all_points_y"":[1069,1069,1153,1153]}","{}"
IMG_34.JPG,1947833,"{}",14,5,"{""name"":""polygon"",""all_points_x"":[422,1032,1036,433],""all_points_y"":[1179,1171,1329,1348]}","{}"
IMG_34.JPG,1947833,"{}",14,6,"{""name"":""polygon"",""all_points_x"":[1065,1564,1564,1069],""all_points_y"":[1179,1164,1322,1329]}","{}"
IMG_34.JPG,1947833,"{}",14,7,"{""name"":""polygon"",""all_points_x"":[1583,1719,1733,1586],""all_points_y"":[1164,1164,1315,1318]}","{}"
IMG_34.JPG,1947833,"{}",14,8,"{""name"":""polygon"",""all_points_x"":[1748,2302,2310,1755],""all_points_y"":[1160,1157,1318,1318]}","{}"
IMG_34.JPG,1947833,"{}",14,9,"{""name"":""polygon"",""all_points_x"":[2328,2321,2725,2736],""all_points_y"":[1311,1157,1157,1307]}","{}"
IMG_34.JPG,1947833,"{}",14,10,"{""name"":""polygon"",""all_points_x"":[1318,1322,1594,1597],""all_points_y"":[1373,1326,1315,1370]}","{}"
IMG_34.JPG,1947833,"{}",14,11,"{""name"":""polygon"",""all_points_x"":[1623,1627,1847,1851],""all_points_y"":[1366,1318,1307,1370]}","{}"
IMG_34.JPG,1947833,"{}",14,12,"{""name"":""polygon"",""all_points_x"":[29,132,209,173,106,55],""all_points_y"":[2886,2842,2901,2934,2916,2938]}","{}"
IMG_34.JPG,1947833,"{}",14,13,"{""name"":""polygon"",""all_points_x"":[745,856,958,925,845,782],""all_points_y"":[2872,2806,2850,2905,2879,2916]}","{}"
IMG_20.JPG,1646697,"{}",9,0,"{""name"":""polygon"",""all_points_x"":[1355,1572,1568,1362],""all_points_y"":[1623,1616,1700,1715]}","{}"
IMG_20.JPG,1646697,"{}",9,1,"{""name"":""polygon"",""all_points_x"":[1579,1821,1821,1575],""all_points_y"":[1627,1616,1708,1715]}","{}"
IMG_20.JPG,1646697,"{}",9,2,"{""name"":""polygon"",""all_points_x"":[1832,2097,2097,1836],""all_points_y"":[1608,1601,1711,1711]}","{}"
IMG_20.JPG,1646697,"{}",9,3,"{""name"":""polygon"",""all_points_x"":[720,1348,1348,742],""all_points_y"":[1759,1752,1998,2012]}","{}"
IMG_20.JPG,1646697,"{}",9,4,"{""name"":""polygon"",""all_points_x"":[1373,2067,2064,1388],""all_points_y"":[1755,1737,1965,1998]}","{}"
IMG_20.JPG,1646697,"{}",9,5,"{""name"":""polygon"",""all_points_x"":[2082,2699,2699,2089],""all_points_y"":[1733,1704,1946,1972]}","{}"
IMG_20.JPG,1646697,"{}",9,6,"{""name"":""polygon"",""all_points_x"":[2134,2134,2589,2582],""all_points_y"":[2093,1976,1943,2067]}","{}"
IMG_20.JPG,1646697,"{}",9,7,"{""name"":""polygon"",""all_points_x"":[775,1072,1076,775],""all_points_y"":[2108,2097,2159,2181]}","{}"
IMG_20.JPG,1646697,"{}",9,8,"{""name"":""polygon"",""all_points_x"":[1087,1337,1337,1080],""all_points_y"":[2097,2086,2159,2170]}","{}"
IMG_21.jpg,1907821,"{}",8,0,"{""name"":""polygon"",""all_points_x"":[10,583,590,23],""all_points_y"":[1049,1062,1204,1212]}","{}"
IMG_21.jpg,1907821,"{}",8,1,"{""name"":""polygon"",""all_points_x"":[616,1459,1459,626],""all_points_y"":[1065,1067,1245,1240]}","{}"
IMG_21.jpg,1907821,"{}",8,2,"{""name"":""polygon"",""all_points_x"":[1482,2417,2423,1493],""all_points_y"":[1078,1087,1212,1218]}","{}"
IMG_21.jpg,1907821,"{}",8,3,"{""name"":""polygon"",""all_points_x"":[2448,2954,2950,2432],""all_points_y"":[1087,1094,1203,1210]}","{}"
IMG_21.jpg,1907821,"{}",8,4,"{""name"":""polygon"",""all_points_x"":[31,31,712,704],""all_points_y"":[1535,1230,1234,1520]}","{}"
IMG_21.jpg,1907821,"{}",8,5,"{""name"":""polygon"",""all_points_x"":[727,715,1516,1516],""all_points_y"":[1531,1230,1230,1531]}","{}"
IMG_21.jpg,1907821,"{}",8,6,"{""name"":""polygon"",""all_points_x"":[1531,1535,2347,2355],""all_points_y"":[1524,1234,1234,1520]}","{}"
IMG_21.jpg,1907821,"{}",8,7,"{""name"":""polygon"",""all_points_x"":[2355,2985,2985,2359],""all_points_y"":[1234,1234,1524,1524]}","{}"
IMG_35.JPG,2223398,"{}",21,0,"{""name"":""polygon"",""all_points_x"":[193,1697,1702,160],""all_points_y"":[551,953,1234,870]}","{}"
IMG_35.JPG,2223398,"{}",21,1,"{""name"":""polygon"",""all_points_x"":[1730,2787,2815,1741],""all_points_y"":[964,1250,1531,1261]}","{}"
IMG_35.JPG,2223398,"{}",21,2,"{""name"":""polygon"",""all_points_x"":[980,986,1564,1570],""all_points_y"":[1201,1063,1195,1333]}","{}"
IMG_35.JPG,2223398,"{}",21,3,"{""name"":""polygon"",""all_points_x"":[1603,1603,2198,2198],""all_points_y"":[1372,1223,1366,1504]}","{}"
IMG_35.JPG,2223398,"{}",21,4,"{""name"":""polygon"",""all_points_x"":[419,931,925,408],""all_points_y"":[1581,1697,1840,1735]}","{}"
IMG_35.JPG,2223398,"{}",21,5,"{""name"":""polygon"",""all_points_x"":[969,1322,1316,947],""all_points_y"":[1702,1768,1911,1829]}","{}"
IMG_35.JPG,2223398,"{}",21,6,"{""name"":""polygon"",""all_points_x"":[1350,1895,1895,1350],""all_points_y"":[1785,1889,2027,1922]}","{}"
IMG_35.JPG,2223398,"{}",21,7,"{""name"":""polygon"",""all_points_x"":[1922,2319,2324,1911],""all_points_y"":[1906,1983,2104,2027]}","{}"
IMG_35.JPG,2223398,"{}",21,8,"{""name"":""polygon"",""all_points_x"":[2374,2694,2694,2380],""all_points_y"":[2016,2055,2181,2115]}","{}"
IMG_35.JPG,2223398,"{}",21,9,"{""name"":""polygon"",""all_points_x"":[110,1002,997,94],""all_points_y"":[1697,1878,2143,1988]}","{}"
IMG_35.JPG,2223398,"{}",21,10,"{""name"":""polygon"",""all_points_x"":[1019,1526,1526,1008],""all_points_y"":[1889,1988,2231,2154]}","{}"
IMG_35.JPG,2223398,"{}",21,11,"{""name"":""polygon"",""all_points_x"":[1542,2258,2286,1520],""all_points_y"":[1994,2126,2374,2242]}","{}"
IMG_35.JPG,2223398,"{}",21,12,"{""name"":""polygon"",""all_points_x"":[2275,2897,2908,2258],""all_points_y"":[2137,2236,2473,2369]}","{}"
IMG_35.JPG,2223398,"{}",21,13,"{""name"":""polygon"",""all_points_x"":[1206,1983,1977,1223],""all_points_y"":[2236,2369,2578,2468]}","{}"
IMG_35.JPG,2223398,"{}",21,14,"{""name"":""polygon"",""all_points_x"":[958,1157,1157,964],""all_points_y"":[2473,2495,2589,2567]}","{}"
IMG_35.JPG,2223398,"{}",21,15,"{""name"":""polygon"",""all_points_x"":[1195,1410,1410,1201],""all_points_y"":[2495,2534,2627,2594]}","{}"
IMG_35.JPG,2223398,"{}",21,16,"{""name"":""polygon"",""all_points_x"":[1427,1531,1531,1421],""all_points_y"":[2539,2556,2660,2627]}","{}"
IMG_35.JPG,2223398,"{}",21,17,"{""name"":""polygon"",""all_points_x"":[1752,1542,1537,1741],""all_points_y"":[2594,2545,2660,2699]}","{}"
IMG_35.JPG,2223398,"{}",21,18,"{""name"":""polygon"",""all_points_x"":[1889,1895,1768,1768],""all_points_y"":[2721,2616,2594,2694]}","{}"
